Acceleration,Ballcontrol,Finishing,GKdiving,Aggression,POS
71,64,59,16,38,MID
71,52,32,10,66,MID
65,61,48,8,42,MID
52,60,47,8,71,MID
72,58,49,8,67,MID
61,63,32,15,78,MID
66,57,48,9,63,MID
61,51,22,14,57,MID
69,61,51,11,42,MID
69,52,20,13,56,MID
66,58,30,11,60,MID
71,66,33,13,52,MID
53,65,47,11,53,MID
33,20,7,63,19,GK
70,67,51,10,40,MID
58,56,22,9,51,MID
60,56,23,16,56,MID
69,54,29,9,59,MID
53,48,18,12,57,MID
58,60,57,37,74,MID
58,60,34,6,63,MID
68,60,29,6,50,MID
65,62,53,14,54,MID
32,12,7,63,16,GK
74,57,58,10,48,MID
66,57,36,10,62,MID
62,30,15,67,30,GK
60,68,44,6,44,MID
57,25,14,63,27,GK
71,62,48,10,48,MID
68,51,27,9,49,MID
66,61,52,9,64,MID
64,53,36,14,72,MID
58,51,62,13,56,MID
54,47,22,13,62,MID
62,59,49,9,65,MID
72,63,43,9,60,MID
62,59,25,13,55,MID
68,66,58,7,52,MID
65,65,56,9,62,MID
72,57,34,9,55,MID
53,52,33,14,60,MID
70,60,52,6,48,MID
56,61,64,14,52,MID
50,63,50,12,70,MID
41,14,9,67,28,GK
63,56,33,7,68,MID
63,47,18,9,66,MID
59,60,61,16,66,MID
55,54,33,10,54,MID
32,12,17,60,23,GK
66,62,33,10,63,MID
51,12,14,62,17,GK
74,62,41,13,70,MID
70,59,49,15,62,MID
65,52,32,7,64,MID
57,50,26,11,54,MID
59,61,53,11,53,MID
68,66,39,12,49,MID
50,60,34,5,60,MID
61,41,19,8,58,MID
33,18,8,60,26,GK
30,24,11,60,13,GK
72,61,55,11,46,MID
67,56,31,10,49,MID
74,56,17,9,47,MID
61,63,36,13,64,MID
69,66,43,15,64,MID
64,65,56,14,51,MID
73,53,26,14,47,MID
70,57,39,7,62,MID
71,59,31,9,53,MID
31,30,10,60,38,GK
62,46,28,16,58,MID
51,55,18,11,67,MID
60,49,18,6,45,MID
74,69,48,5,54,MID
68,62,34,16,58,MID
65,66,45,6,49,MID
57,50,24,13,50,MID
67,54,29,13,56,MID
62,60,28,7,53,MID
29,18,6,63,24,GK
67,63,39,15,62,MID
62,62,13,5,57,MID
61,61,49,6,55,MID
60,36,30,15,51,MID
52,14,11,61,30,GK
56,64,31,8,61,MID
71,55,20,5,61,MID
62,51,35,12,68,MID
71,69,55,16,44,MID
62,36,24,6,55,MID
60,62,58,7,60,MID
63,62,44,7,62,MID
67,49,26,7,49,MID
69,61,61,7,60,MID
56,65,41,15,48,MID
63,46,17,7,51,MID
72,58,57,6,64,MID
61,43,32,7,60,MID
41,19,9,62,22,GK
53,57,41,9,68,MID
65,60,54,6,67,MID
54,38,26,12,71,MID
62,58,37,10,71,MID
73,33,27,8,65,MID
63,44,28,15,56,MID
48,27,8,68,27,GK
40,26,15,63,21,GK
59,41,21,9,66,MID
64,66,41,8,49,MID
28,25,10,65,40,GK
41,20,13,62,18,GK
65,42,29,11,58,MID
71,55,42,11,75,MID
58,60,40,12,71,MID
31,14,12,64,20,GK
62,48,22,11,42,MID
64,58,51,13,62,MID
73,60,40,11,49,MID
60,52,20,10,63,MID
45,18,11,61,22,GK
62,44,26,14,66,MID
44,22,12,60,21,GK
58,58,57,11,71,MID
58,43,24,14,64,MID
63,59,42,6,55,MID
65,56,37,15,44,MID
20,18,14,61,36,GK
53,42,16,11,47,MID
74,61,35,8,51,MID
50,59,48,10,62,MID
67,57,30,9,75,MID
64,64,40,14,60,MID
34,22,15,64,17,GK
64,57,52,14,60,MID
71,64,49,12,65,MID
74,55,39,10,54,MID
42,12,8,63,16,GK
58,60,53,1,86,MID
72,61,38,9,52,MID
62,44,25,12,59,MID
70,44,20,10,59,MID
66,59,32,10,56,MID
60,44,19,9,62,MID
62,54,30,14,55,MID
62,61,31,7,64,MID
69,67,59,7,28,MID
34,22,12,61,35,GK
64,49,15,7,68,MID
55,56,38,6,67,MID
45,14,18,61,18,GK
68,58,30,10,58,MID
20,20,14,63,23,GK
29,17,5,64,27,GK
70,63,50,6,61,MID
61,33,25,12,50,MID
64,63,64,10,37,MID
61,61,43,12,79,MID
71,54,31,6,62,MID
69,60,43,8,62,MID
59,54,36,14,54,MID
62,47,31,12,58,MID
60,58,30,11,48,MID
55,57,22,12,50,MID
55,35,19,10,56,MID
56,54,27,12,76,MID
54,45,29,11,55,MID
57,43,19,7,49,MID
69,56,28,9,51,MID
67,62,25,8,56,MID
57,19,18,62,34,GK
34,20,12,65,24,GK
68,58,59,11,52,MID
53,42,35,12,47,MID
55,64,48,12,56,MID
66,63,48,15,55,MID
65,62,41,8,62,MID
69,62,27,10,57,MID
62,60,32,14,58,MID
65,36,22,6,57,MID
70,38,23,8,58,MID
58,60,61,14,62,MID
72,52,28,13,60,MID
72,52,36,11,60,MID
67,46,31,10,54,MID
67,63,48,11,67,MID
64,64,54,14,70,MID
39,18,16,61,28,GK
56,59,31,15,62,MID
33,19,19,60,19,GK
65,56,22,11,63,MID
70,51,34,11,53,MID
71,60,45,9,79,MID
56,59,45,11,74,MID
33,26,14,62,35,GK
67,61,39,6,70,MID
63,32,20,11,48,MID
70,63,54,15,64,MID
72,56,41,12,54,MID
57,38,23,13,50,MID
20,18,5,61,20,GK
57,62,60,13,53,MID
61,64,44,9,55,MID
67,44,42,10,55,MID
75,63,56,16,56,MID
64,57,40,6,83,MID
56,56,50,11,56,MID
65,53,21,13,64,MID
66,59,41,12,62,MID
70,62,52,5,64,MID
55,64,42,11,69,MID
32,14,7,62,23,GK
60,48,24,7,64,MID
66,55,32,10,72,MID
57,57,58,12,54,MID
71,63,43,10,48,MID
61,48,30,9,57,MID
70,62,53,16,71,MID
62,59,21,13,60,MID
67,64,48,13,67,MID
74,62,61,12,62,MID
70,58,43,13,60,MID
50,17,12,63,36,GK
70,42,30,11,57,MID
62,36,21,6,47,MID
38,26,18,62,27,GK
59,57,52,12,62,MID
50,25,20,65,30,GK
69,48,37,7,52,MID
60,64,31,16,52,MID
66,60,26,7,73,MID
63,60,36,14,65,MID
74,62,65,8,71,MID
51,41,37,12,65,MID
59,62,32,5,74,MID
67,60,35,12,67,MID
70,60,58,7,30,MID
64,48,24,8,61,MID
75,54,33,15,58,MID
31,21,11,64,14,GK
72,64,52,15,71,MID
34,26,14,64,22,GK
61,38,13,61,19,GK
69,50,40,10,57,MID
37,22,12,60,27,GK
64,66,58,14,49,MID
38,20,9,62,22,GK
60,64,44,8,64,MID
55,48,19,12,53,MID
32,14,9,60,20,GK
59,56,39,6,78,MID
74,52,32,12,57,MID
56,55,36,15,54,MID
54,48,24,15,48,MID
68,41,26,9,59,MID
60,30,18,6,64,MID
66,54,45,13,49,MID
72,64,49,13,60,MID
66,62,60,6,48,MID
62,66,62,6,44,MID
68,57,57,10,77,MID
61,55,52,9,55,MID
42,13,13,62,24,GK
75,63,60,7,48,MID
68,64,31,13,65,MID
64,55,35,10,63,MID
60,58,31,10,63,MID
41,12,18,65,23,GK
67,49,55,7,64,MID
53,49,25,12,55,MID
64,50,21,14,48,MID
46,23,19,60,23,GK
55,58,56,10,41,MID
73,55,25,7,58,MID
68,65,53,14,46,MID
69,55,35,15,60,MID
69,62,33,15,40,MID
23,15,13,60,38,GK
58,64,38,9,65,MID
56,61,43,6,61,MID
60,43,23,12,55,MID
73,33,20,9,53,MID
70,51,33,8,58,MID
59,55,18,15,72,MID
57,66,52,7,58,MID
73,66,57,13,56,MID
52,55,37,6,75,MID
63,36,24,9,58,MID
55,51,28,8,53,MID
61,52,26,7,48,MID
74,67,26,12,55,MID
70,60,28,14,48,MID
65,60,32,13,65,MID
59,52,25,14,55,MID
41,25,18,63,23,GK
24,18,9,64,24,GK
69,47,30,6,59,MID
54,49,21,8,52,MID
45,23,13,62,30,GK
60,62,53,13,70,MID
65,58,52,9,43,MID
45,20,20,66,20,GK
58,38,20,5,51,MID
31,14,6,67,23,GK
41,22,14,62,20,GK
69,55,28,7,55,MID
26,20,15,63,17,GK
65,65,29,7,57,MID
64,49,30,13,55,MID
69,60,39,12,63,MID
68,62,42,15,49,MID
39,32,5,61,32,GK
52,46,25,15,68,MID
73,37,19,11,63,MID
63,61,47,6,45,MID
66,58,57,7,72,MID
56,59,41,13,66,MID
64,64,50,8,58,MID
64,69,37,8,55,MID
70,46,21,11,67,MID
63,57,33,9,54,MID
65,62,40,5,65,MID
25,17,5,61,25,GK
50,55,28,15,65,MID
62,67,52,9,58,MID
54,23,15,63,22,GK
25,23,15,62,20,GK
74,54,41,7,68,MID
57,42,28,15,66,MID
69,59,37,7,63,MID
58,51,28,15,58,MID
67,57,29,13,52,MID
69,60,30,11,48,MID
75,52,31,14,59,MID
58,60,38,12,67,MID
62,31,25,14,64,MID
59,60,26,9,55,MID
56,53,19,15,57,MID
72,60,49,11,59,MID
74,60,51,15,55,MID
73,63,53,6,82,MID
53,60,27,6,56,MID
64,51,23,10,60,MID
51,62,42,11,59,MID
60,40,20,14,67,MID
65,61,27,13,59,MID
60,57,35,11,63,MID
50,35,45,11,62,MID
58,58,32,11,63,MID
61,60,48,13,56,MID
40,18,15,62,19,GK
40,24,17,63,27,GK
33,20,5,65,19,GK
65,56,31,16,61,MID
55,59,34,10,65,MID
58,60,36,13,64,MID
68,68,40,10,68,MID
74,51,25,7,66,MID
72,57,26,9,65,MID
52,35,29,9,50,MID
53,44,36,13,52,MID
67,65,49,9,49,MID
53,33,18,9,49,MID
66,57,55,7,49,MID
62,60,48,16,67,MID
71,65,31,13,51,MID
67,63,58,8,60,MID
50,43,23,8,58,MID
52,35,23,13,49,MID
65,54,27,6,61,MID
56,61,40,14,65,MID
70,64,27,10,45,MID
72,60,43,14,69,MID
69,56,36,10,70,MID
48,30,14,62,25,GK
62,44,18,8,61,MID
72,59,31,14,47,MID
69,33,25,15,56,MID
73,54,25,11,67,MID
69,50,22,6,54,MID
25,25,12,65,20,GK
50,51,31,10,59,MID
64,43,19,6,79,MID
63,53,27,12,49,MID
63,44,17,13,70,MID
68,50,29,7,59,MID
65,47,20,10,76,MID
69,54,49,10,67,MID
56,40,20,12,66,MID
71,59,43,14,66,MID
62,60,47,10,57,MID
33,26,12,65,19,GK
42,19,16,63,23,GK
62,53,29,12,60,MID
41,26,13,62,34,GK
67,61,46,10,53,MID
61,56,18,11,51,MID
68,54,32,10,58,MID
63,61,54,7,48,MID
67,66,42,13,49,MID
58,39,23,10,58,MID
65,33,19,11,46,MID
72,65,41,15,56,MID
68,65,45,10,48,MID
59,23,12,64,38,GK
62,35,25,9,53,MID
50,65,33,11,77,MID
39,13,9,60,27,GK
35,23,17,62,23,GK
70,60,31,9,71,MID
63,57,26,11,48,MID
67,55,21,10,56,MID
62,35,21,8,54,MID
66,55,33,14,58,MID
70,58,25,13,54,MID
66,63,35,11,58,MID
68,52,32,9,70,MID
66,52,30,12,52,MID
69,60,38,7,64,MID
57,40,18,6,52,MID
60,58,37,8,63,MID
63,42,32,12,55,MID
69,39,27,7,47,MID
57,59,31,8,60,MID
66,64,50,13,47,MID
67,47,31,7,57,MID
72,57,34,10,65,MID
69,55,32,6,58,MID
18,15,5,64,18,GK
64,58,41,12,58,MID
53,33,26,12,51,MID
75,50,20,13,73,MID
26,16,9,62,18,GK
64,59,32,14,52,MID
59,43,19,8,50,MID
69,57,24,15,60,MID
68,58,21,15,49,MID
63,61,21,10,60,MID
29,22,14,60,29,GK
69,62,32,9,64,MID
49,17,20,62,24,GK
63,57,34,6,59,MID
74,56,28,8,57,MID
69,65,53,10,59,MID
53,44,23,15,52,MID
32,12,9,62,22,GK
74,55,38,10,48,MID
42,20,15,67,32,GK
70,47,30,13,58,MID
60,51,20,12,68,MID
67,56,34,12,52,MID
74,63,33,12,57,MID
23,12,5,63,26,GK
71,60,37,14,59,MID
74,65,23,15,68,MID
61,57,41,8,78,MID
58,65,49,14,65,MID
69,56,37,14,60,MID
63,52,45,9,55,MID
40,19,17,61,16,GK
66,60,43,13,65,MID
50,59,50,11,72,MID
53,52,19,11,51,MID
64,52,20,8,56,MID
62,54,42,8,64,MID
53,57,59,13,61,MID
63,50,53,11,50,MID
61,57,29,12,75,MID
33,15,5,66,26,GK
40,18,13,60,27,GK
63,66,39,7,56,MID
45,17,19,67,25,GK
64,63,42,7,62,MID
68,51,16,14,56,MID
65,52,29,13,47,MID
61,13,18,60,21,GK
63,62,52,15,60,MID
48,27,15,64,19,GK
64,65,52,13,49,MID
54,44,23,12,55,MID
64,55,32,10,78,MID
75,68,35,10,52,MID
65,66,50,10,43,MID
66,60,39,7,60,MID
67,64,18,6,42,MID
61,63,30,9,67,MID
59,19,17,65,22,GK
67,61,44,14,62,MID
24,25,19,60,20,GK
42,16,11,61,22,GK
65,38,25,14,57,MID
61,61,27,9,63,MID
53,65,26,13,51,MID
60,54,32,6,67,MID
67,47,15,13,55,MID
53,48,33,8,65,MID
73,63,44,16,37,MID
63,45,35,15,55,MID
69,49,46,11,65,MID
65,62,40,9,62,MID
59,39,23,13,59,MID
26,17,16,63,20,GK
63,42,20,15,59,MID
64,56,28,14,52,MID
44,23,16,63,22,GK
64,59,52,15,54,MID
60,64,35,11,56,MID
62,51,34,11,61,MID
73,41,21,15,59,MID
72,66,48,9,55,MID
64,63,31,10,55,MID
70,53,25,8,62,MID
53,44,21,5,62,MID
55,60,27,9,65,MID
69,68,41,15,47,MID
65,59,28,13,63,MID
61,54,30,14,60,MID
58,49,46,15,52,MID
64,51,34,11,41,MID
66,62,54,14,50,MID
42,23,13,63,23,GK
72,60,44,7,80,MID
60,50,21,7,51,MID
60,61,29,10,66,MID
74,62,28,14,40,MID
53,36,27,8,55,MID
54,48,23,12,52,MID
55,13,9,61,21,GK
71,53,26,16,63,MID
22,18,5,60,19,GK
40,22,3,60,14,GK
63,49,32,8,56,MID
67,55,24,8,56,MID
62,31,26,6,50,MID
74,63,44,8,56,MID
58,62,42,11,65,MID
72,62,32,14,60,MID
63,46,29,9,56,MID
24,25,9,62,19,GK
44,15,8,62,16,GK
42,20,11,62,26,GK
56,61,37,9,65,MID
69,62,54,11,46,MID
50,41,25,13,47,MID
64,59,35,10,59,MID
63,56,32,9,52,MID
31,15,14,60,23,GK
43,18,19,61,22,GK
55,63,55,15,47,MID
56,39,27,15,54,MID
71,55,21,15,61,MID
57,50,49,11,65,MID
52,55,21,11,49,MID
65,52,31,9,55,MID
68,60,32,6,53,MID
68,64,34,11,35,MID
62,52,37,10,57,MID
58,55,22,10,64,MID
61,40,26,15,58,MID
52,50,32,6,60,MID
33,19,11,63,32,GK
75,55,37,14,55,MID
66,53,40,5,55,MID
72,54,53,9,59,MID
64,64,36,9,72,MID
64,62,39,11,43,MID
62,51,30,7,53,MID
68,54,49,8,69,MID
19,17,5,64,19,GK
67,57,31,11,45,MID
62,53,31,15,55,MID
69,56,27,14,64,MID
68,59,50,6,31,MID
75,46,22,11,63,MID
69,56,23,13,52,MID
52,39,30,8,48,MID
64,38,21,16,70,MID
68,49,55,8,64,MID
67,61,40,10,60,MID
38,21,18,62,28,GK
59,57,54,8,70,MID
73,66,47,8,49,MID
49,16,17,72,15,GK
60,43,23,11,52,MID
74,61,41,11,67,MID
61,62,48,7,52,MID
70,62,56,13,49,MID
54,41,28,15,50,MID
62,44,30,10,58,MID
61,39,29,9,50,MID
65,54,39,14,57,MID
62,62,39,12,60,MID
62,40,25,8,59,MID
66,61,50,13,43,MID
70,61,58,15,58,MID
67,63,28,7,55,MID
70,58,31,14,60,MID
56,58,15,7,81,MID
72,60,32,7,55,MID
21,14,9,62,17,GK
63,57,35,13,43,MID
59,52,38,9,64,MID
63,52,21,11,55,MID
58,42,22,9,58,MID
65,62,48,6,67,MID
64,52,38,14,63,MID
19,14,8,64,20,GK
67,61,38,13,60,MID
71,62,26,8,65,MID
50,68,45,9,50,MID
67,55,39,7,68,MID
58,36,25,14,50,MID
52,65,50,12,53,MID
58,24,15,67,23,GK
50,55,15,5,43,MID
72,66,38,14,62,MID
44,24,6,62,18,GK
71,63,47,11,62,MID
41,24,14,62,18,GK
53,38,20,6,49,MID
65,57,40,10,67,MID
72,61,46,7,38,MID
62,61,43,9,39,MID
71,43,20,15,62,MID
41,27,15,60,20,GK
70,46,32,6,57,MID
68,57,19,8,56,MID
55,50,22,12,64,MID
52,60,46,11,64,MID
59,66,46,11,60,MID
69,57,32,12,60,MID
42,20,10,65,20,GK
52,55,42,8,58,MID
68,62,29,13,72,MID
72,46,43,11,55,MID
64,61,40,15,65,MID
64,42,27,5,54,MID
71,43,30,8,59,MID
53,50,40,12,80,MID
49,18,13,61,24,GK
64,59,20,10,65,MID
75,52,31,8,53,MID
53,23,13,60,29,GK
66,55,32,12,62,MID
71,59,25,7,54,MID
71,48,27,6,58,MID
72,58,33,12,47,MID
43,16,14,63,18,GK
50,61,29,10,60,MID
69,58,48,11,53,MID
69,56,49,14,57,MID
65,54,31,14,52,MID
70,53,26,6,59,MID
57,63,50,11,62,MID
69,51,29,9,60,MID
61,53,21,7,54,MID
68,60,55,6,48,MID
68,58,48,13,56,MID
61,51,30,3,44,MID
75,57,32,7,53,MID
36,19,6,60,24,GK
40,23,17,63,23,GK
33,13,9,65,15,GK
61,46,23,5,49,MID
54,35,16,12,49,MID
72,52,18,13,41,MID
48,18,19,61,25,GK
59,63,54,14,57,MID
52,29,20,12,62,MID
61,48,25,8,55,MID
65,42,20,10,62,MID
44,27,13,61,22,GK
35,22,17,66,18,GK
31,11,9,62,19,GK
67,57,31,13,49,MID
72,60,69,16,45,MID
68,52,24,12,54,MID
35,16,6,61,28,GK
59,60,50,10,42,MID
73,66,58,11,65,MID
69,60,33,13,47,MID
35,15,12,61,25,GK
75,55,28,11,64,MID
61,58,42,11,80,MID
69,58,39,15,58,MID
63,60,54,15,64,MID
67,52,22,7,61,MID
71,45,28,8,63,MID
72,58,28,8,53,MID
51,34,12,65,34,GK
57,43,19,6,56,MID
74,59,24,10,45,MID
68,54,41,8,60,MID
72,43,31,6,63,MID
54,39,26,15,49,MID
27,12,6,60,25,GK
67,57,35,10,69,MID
64,56,33,6,60,MID
55,44,21,12,52,MID
46,23,19,61,24,GK
66,64,41,11,60,MID
72,52,28,5,53,MID
61,53,40,11,51,MID
71,57,29,12,51,MID
67,31,34,10,48,MID
69,53,20,7,58,MID
72,58,24,8,73,MID
70,55,34,11,69,MID
68,60,21,9,63,MID
64,62,42,15,59,MID
66,56,12,10,64,MID
65,58,45,6,50,MID
73,54,23,7,50,MID
53,43,19,13,59,MID
68,42,37,14,61,MID
57,58,29,14,62,MID
22,10,7,64,20,GK
54,44,24,8,57,MID
68,54,32,15,65,MID
52,50,30,6,60,MID
60,60,27,15,63,MID
68,42,21,10,45,MID
58,59,37,8,54,MID
59,54,32,14,66,MID
66,63,38,7,61,MID
65,45,20,5,48,MID
54,59,50,6,55,MID
54,47,32,13,61,MID
68,38,26,15,54,MID
50,51,16,8,47,MID
63,47,35,15,56,MID
65,32,24,8,67,MID
25,17,10,60,22,GK
69,59,27,12,60,MID
57,57,54,7,60,MID
40,21,21,66,25,GK
50,63,57,6,58,MID
16,15,5,63,26,GK
62,43,31,14,61,MID
61,54,24,8,60,MID
65,60,34,8,74,MID
63,32,19,9,49,MID
62,37,21,5,58,MID
66,52,25,10,57,MID
74,58,41,14,54,MID
29,15,9,61,22,GK
27,18,9,63,27,GK
60,16,18,60,40,GK
54,24,8,67,18,GK
71,53,30,6,48,MID
52,57,38,8,61,MID
60,63,52,6,49,MID
47,19,13,61,26,GK
67,63,48,16,70,MID
62,59,46,13,44,MID
55,39,20,5,47,MID
67,46,28,13,51,MID
60,59,34,12,59,MID
55,64,60,13,45,MID
16,11,8,62,19,GK
52,23,13,64,28,GK
66,63,45,7,64,MID
61,30,24,8,67,MID
57,47,29,14,45,MID
23,18,13,64,38,GK
72,55,32,10,51,MID
42,32,14,65,25,GK
55,54,30,12,60,MID
54,46,22,7,55,MID
55,55,21,5,62,MID
37,17,8,60,34,GK
38,25,8,62,19,GK
51,49,23,11,51,MID
63,60,28,9,70,MID
75,47,19,9,62,MID
60,55,37,15,45,MID
53,64,47,9,47,MID
66,56,29,10,49,MID
56,48,28,11,67,MID
74,57,48,12,60,MID
57,37,22,11,51,MID
64,45,29,12,56,MID
68,48,22,13,54,MID
64,60,46,9,57,MID
67,40,30,8,53,MID
66,62,36,9,49,MID
64,55,32,10,43,MID
58,34,20,10,44,MID
58,63,29,9,53,MID
39,14,9,65,16,GK
65,65,48,9,50,MID
60,56,25,6,65,MID
72,64,53,14,59,MID
60,59,43,10,63,MID
65,51,39,10,62,MID
39,18,13,62,21,GK
62,59,52,14,47,MID
71,61,38,8,56,MID
54,41,18,12,60,MID
72,55,39,14,59,MID
44,21,15,64,17,GK
63,57,34,6,73,MID
69,57,57,12,75,MID
25,11,7,63,15,GK
67,59,25,7,49,MID
56,60,34,6,55,MID
56,58,44,14,62,MID
29,10,19,63,34,GK
74,55,36,14,43,MID
68,56,32,6,59,MID
55,22,14,60,44,GK
67,63,44,8,57,MID
50,45,23,8,55,MID
74,59,43,7,67,MID
56,65,34,7,63,MID
66,48,34,11,53,MID
68,41,30,8,59,MID
66,55,27,14,63,MID
59,41,30,8,50,MID
30,24,12,60,22,GK
66,54,23,7,55,MID
54,61,32,11,63,MID
38,23,13,60,32,GK
18,16,7,64,26,GK
63,61,44,11,52,MID
71,57,43,7,58,MID
52,42,27,15,53,MID
68,53,51,12,74,MID
52,58,49,12,53,MID
75,49,29,13,71,MID
74,45,33,12,56,MID
54,45,18,12,53,MID
75,55,35,8,53,MID
68,52,28,8,45,MID
67,64,51,5,44,MID
44,18,14,62,16,GK
70,57,37,10,48,MID
40,15,8,61,24,GK
60,61,35,5,59,MID
27,17,9,62,25,GK
68,48,30,8,59,MID
39,23,14,60,29,GK
69,63,29,8,56,MID
52,22,15,67,37,GK
67,54,19,12,51,MID
73,55,30,6,50,MID
73,60,26,12,62,MID
69,63,49,9,47,MID
62,63,44,8,45,MID
45,26,12,63,24,GK
66,49,25,12,56,MID
66,56,53,10,58,MID
68,61,55,8,58,MID
61,52,23,14,50,MID
40,16,15,63,26,GK
49,26,19,60,21,GK
62,40,32,6,59,MID
54,25,19,11,63,MID
51,57,57,7,53,MID
53,45,23,12,60,MID
50,33,17,13,63,MID
70,54,27,8,55,MID
62,48,24,12,64,MID
72,55,41,5,50,MID
60,61,36,13,50,MID
61,56,23,13,53,MID
40,24,19,64,21,GK
66,60,44,11,53,MID
61,47,27,7,53,MID
62,59,55,8,69,MID
66,53,32,15,70,MID
60,60,22,7,46,MID
66,57,44,7,47,MID
63,33,26,12,52,MID
64,49,38,11,48,MID
66,49,39,7,63,MID
66,58,27,16,74,MID
36,38,21,61,29,GK
57,42,23,9,58,MID
62,57,30,10,50,MID
68,58,27,11,67,MID
65,61,46,7,37,MID
67,56,25,8,57,MID
41,20,10,61,20,GK
61,52,26,13,53,MID
65,51,26,8,53,MID
58,48,24,5,60,MID
72,51,34,7,53,MID
68,55,49,13,57,MID
59,51,31,14,48,MID
59,31,21,8,40,MID
73,56,25,10,48,MID
61,52,32,15,53,MID
56,38,17,9,49,MID
65,58,52,9,59,MID
53,30,20,5,54,MID
57,58,51,8,69,MID
56,41,26,10,50,MID
61,57,32,9,64,MID
64,51,49,9,38,MID
58,36,21,8,59,MID
70,45,21,8,62,MID
62,46,22,14,53,MID
67,46,26,5,51,MID
51,51,23,10,50,MID
65,45,15,14,45,MID
61,34,19,8,73,MID
72,54,62,11,47,MID
70,43,35,12,63,MID
69,54,30,12,60,MID
63,54,33,5,66,MID
37,15,14,63,27,GK
64,58,31,10,63,MID
48,21,14,62,17,GK
22,19,11,62,14,GK
63,39,26,12,48,MID
69,44,22,8,52,MID
54,31,23,11,46,MID
64,38,19,7,61,MID
51,46,28,13,54,MID
58,54,25,10,63,MID
68,41,39,8,52,MID
58,51,44,8,54,MID
69,61,53,15,37,MID
67,58,40,15,39,MID
64,31,21,13,49,MID
35,10,7,61,19,GK
64,52,50,16,74,MID
56,33,23,8,58,MID
66,49,24,12,56,MID
71,57,56,10,64,MID
64,48,20,9,62,MID
63,49,26,14,43,MID
66,54,17,14,52,MID
54,43,22,9,53,MID
62,40,30,13,55,MID
51,48,30,11,69,MID
57,43,15,5,56,MID
31,17,11,64,28,GK
58,32,12,9,48,MID
74,55,54,6,55,MID
55,49,25,5,56,MID
64,53,21,9,55,MID
55,54,36,6,56,MID
62,62,34,9,60,MID
59,45,40,6,53,MID
65,42,29,15,70,MID
64,44,28,8,56,MID
51,45,24,8,50,MID
69,45,23,11,47,MID
36,19,13,61,26,GK
63,49,45,5,61,MID
68,41,27,5,54,MID
61,56,29,10,73,MID
68,57,18,7,49,MID
55,20,12,62,22,GK
66,60,48,14,61,MID
63,30,21,7,62,MID
65,53,42,9,64,MID
71,66,17,14,43,MID
67,55,39,16,49,MID
75,65,45,10,60,MID
62,64,33,10,54,MID
53,45,26,10,50,MID
74,60,42,7,31,MID
66,45,25,12,54,MID
52,40,29,12,57,MID
61,50,20,12,56,MID
58,64,40,14,60,MID
62,40,23,10,47,MID
56,30,24,12,78,MID
43,18,18,61,22,GK
55,50,39,13,55,MID
60,38,26,11,48,MID
43,17,15,61,19,GK
52,44,23,15,56,MID
28,11,8,60,22,GK
60,54,49,11,54,MID
75,58,36,14,62,MID
65,41,30,12,53,MID
75,59,34,9,57,MID
55,57,44,15,74,MID
51,55,61,15,57,MID
68,62,50,7,52,MID
54,56,37,13,50,MID
62,34,24,8,55,MID
38,14,16,64,21,GK
54,35,24,11,48,MID
67,58,63,11,69,MID
64,40,33,6,56,MID
28,12,17,63,20,GK
60,38,28,8,49,MID
29,25,20,60,31,GK
69,59,39,12,62,MID
71,62,35,9,76,MID
63,63,37,13,77,MID
64,63,42,15,61,MID
68,49,33,10,63,MID
58,26,23,12,85,MID
62,54,36,12,56,MID
56,60,44,10,60,MID
60,58,47,9,65,MID
57,35,22,11,50,MID
59,48,22,11,62,MID
69,47,44,14,65,MID
62,65,26,12,56,MID
28,12,5,61,23,GK
70,61,40,12,47,MID
58,40,18,6,43,MID
60,37,30,8,60,MID
60,55,43,8,60,MID
67,57,33,6,58,MID
73,56,36,10,44,MID
64,45,28,9,57,MID
63,48,28,9,53,MID
51,46,22,9,57,MID
58,45,30,6,58,MID
59,34,22,11,53,MID
65,52,26,9,70,MID
29,19,9,61,23,GK
52,57,56,7,53,MID
67,37,32,6,56,MID
66,58,42,15,68,MID
59,41,21,12,53,MID
66,51,31,15,58,MID
60,38,17,11,62,MID
54,35,28,14,57,MID
63,53,32,11,63,MID
67,54,33,15,53,MID
40,18,19,61,18,GK
51,38,27,10,50,MID
75,55,27,7,66,MID
60,57,56,14,65,MID
55,34,19,15,48,MID
65,36,28,8,49,MID
75,42,26,12,69,MID
64,48,17,10,51,MID
72,45,32,8,57,MID
59,62,30,12,57,MID
38,18,6,61,26,GK
67,49,25,14,60,MID
75,58,57,10,54,MID
56,36,22,6,49,MID
65,58,54,6,49,MID
25,26,18,62,21,GK
67,60,29,14,65,MID
67,48,23,16,63,MID
58,54,33,10,55,MID
50,50,23,11,58,MID
69,58,26,6,62,MID
61,53,39,12,60,MID
64,50,24,9,47,MID
54,52,28,6,59,MID
51,50,30,10,58,MID
60,41,38,15,65,MID
58,60,35,7,60,MID
16,10,5,63,17,GK
35,29,14,61,42,GK
64,60,33,13,61,MID
69,58,53,7,53,MID
69,53,30,12,61,MID
69,47,23,7,66,MID
36,17,9,62,27,GK
59,42,23,6,44,MID
60,37,30,10,58,MID
58,45,23,6,51,MID
52,40,21,7,54,MID
64,58,35,8,64,MID
42,19,6,62,11,GK
65,38,16,9,62,MID
69,45,20,6,45,MID
70,57,34,14,63,MID
